Unnamed: 0,fcs,fcs_staple_days,fcs_pulses_days,fcs_vegetables_days,fcs_fruit_days,fcs_meat_fish_days,fcs_dairy_days,fcs_sugar_days,fcs_oil_days,fcs_condiments_days,shock_noshock,shock_sicknessordeathofhh,shock_lostemplorwork,shock_otherintrahhshock,shock_higherfoodprices,shock_higherfuelprices,shock_mvtrestrict,shock_othereconomicshock,shock_pestoutbreak,shock_plantdisease,shock_animaldisease,shock_napasture,shock_othercropandlivests,shock_coldtemporhail,shock_flood,shock_hurricane,shock_drought,shock_earthquake,shock_landslides,shock_firenatural,shock_othernathazard,shock_violenceinsecconf,shock_theftofprodassets,shock_firemanmade,shock_othermanmadehazard,cs_sold_more_animals_yes,cs_borrowed_money_yes,cs_sold_prod_assets_yes,cs_begged_yes,adm1_pcode,inter_round,adm1_name,adm0_name
0,36.76593823172391,4.47956899979786,1.5392319254490776,2.363722905060853,1.597153026230543,0.28399794701328,4.850574182381088,2.893762947232142,4.451261519792144,5.959880980197398,0.0469396460563871,0.2597248173503095,0.2507229921528647,0.1499411623912482,0.5827650657571608,0.1257361290180072,0.0594547256835327,0.2558615525826228,0.0404633554441778,0.9081801949127146,0.3244845700813696,-0.1862133881140191,-0.1467156749056377,0.0428093540195576,0.1731933078939337,0.0095892070918458,0.7358814747143556,0.4246118100286175,0.1470884981288509,-0.0008358711599269,0.1240401043005624,-0.0037989236827707,-0.0674421217531649,0.2946269933919484,0.0108883459146479,0.0816974517390033,0.877421969720321,0.1419389562072102,0.1104929180206335,AF01,7.0,Kabul,Afghanistan
1,48.01943965021889,5.711806018019361,1.7686546942174204,4.207732146543068,1.2171753671928491,1.3198094430703045,3.660816368260258,3.5127390045082127,4.186847918902096,5.937463542935599,0.0244007821049701,0.1458013063910388,0.2691659514067913,-0.0489158130566046,0.4499376069591127,-0.0247427238067584,-0.0026165507908022,-0.043653578596573,0.0070513775173097,0.4539904851343569,0.1777030922307916,-0.0210452661004574,0.0416229302282186,-0.0077104272344377,0.277214176992392,0.0606983389283627,0.2915544744458844,-0.0007248177059572,-0.0484480783793796,0.010632581396551,0.0916859469408992,-0.0414993554570324,0.0128061957910556,0.0310786567190407,-0.0511045381268762,0.5473559058577572,0.8273509787820228,-0.0408686366398828,0.1282511721524359,AF02,7.0,Kapisa,Afghanistan
2,42.85110155612999,4.080927093431239,0.5736121756771344,3.1224036149758247,0.9187163084644572,1.9439097944722203,3.1626159304956287,2.1483373718827314,4.660533028674879,5.040419055802094,0.0452151357404325,0.1300782375856832,-0.057914329475627,-0.1757749745703223,0.3939911984551436,-0.0843646203924065,-0.0429642324586964,-2.0777140394819025e-05,0.0652585469572282,0.193035622670534,0.0956240362257069,0.213522857591161,0.0369691893949844,0.0023598662045514,-0.0738334004953902,0.1658645012518677,0.3783418959120619,0.0600891292590476,-0.0565084088312824,-0.0357378245642637,-0.1912073345319156,-0.0294017940644952,-0.1795890086431558,-0.0263791353838921,0.1136888406220932,0.252442310359342,1.330841962650942,-0.0515430016425327,-0.0099716874188023,AF03,7.0,Parwan,Afghanistan
3,20.432504999610103,5.035512209725577,1.8737348433702736,3.7910614006134815,-0.2835421417117543,3.613104031290958,0.6885305228458838,1.1079849609402896,2.703672629698692,4.131658843821199,0.2023648462701519,0.4521132191459268,-0.0089569589578913,0.149281075263738,0.4269528873029493,0.1775250079922007,0.1795638252935057,0.2421347621813405,0.2617059773389869,0.2874491849787089,0.2171029862889568,0.0298567800405468,0.0480696075260671,0.193596305595737,0.2075212445568672,0.0794242912332703,0.5927347446843578,-0.0741480292053196,0.1421521843086455,0.2085992936400481,0.0273105351023704,-0.105061777457564,0.0374428788529166,0.0988637121903935,0.020563656448938,0.6887667945815932,0.9167694979905904,-0.3383074356100871,0.2392434696706223,AF04,7.0,Maidan Wardak,Afghanistan
4,35.56175418759766,3.27117083720988,3.2292899677517024,3.6817601124754167,0.4172461871410458,2.109009037797064,2.8970460426023594,3.4294912302082823,5.471313460910149,7.131257752955936,0.1008732088855578,0.4295137386003864,0.0843090247947784,0.0300627676907259,0.1023422080085122,0.0198069824941921,-0.0320657996945484,0.0827356114811577,0.0210897832630375,0.0211849315079756,-0.0069995242532562,-0.164234872303378,0.0371677673617535,-0.0684070558130596,-0.0417992651578618,-0.0429171300509944,0.2738201440240137,0.1531227988093059,-0.0765943013342032,0.0150183185733066,-0.0070619960360133,0.0083235644814304,-0.0036696176758547,0.082138304362377,0.0587892764409602,0.1303045876483461,0.7815062737075302,-0.0044169449848646,-0.0530221922357692,AF05,7.0,Logar,Afghanistan
5,46.07726676188612,5.124809177072831,0.4594354992002927,3.5850877748552583,0.8181287925691335,0.1959229442412899,3.6337271001583695,2.109475628874402,4.21401684532352,5.125133346359726,0.3162320205519663,0.2735605034250679,0.688243465793228,0.3406976414148012,0.5349301731300643,0.3702877312630538,0.0506481558763075,0.1223450370926505,0.1373547617248739,0.2939748000321608,0.1442367551970869,-0.1253886138809779,-0.0845809560986927,0.162618743599477,0.6303514467529545,0.1534075321388223,0.4080965518502366,0.2877158085632172,0.0656940560647783,0.1825239048182142,-0.1393622094957427,0.0827075974952963,0.090160710295392,0.1156721024794995,-0.042832557206846,0.9878089709449016,0.8587041370191304,-0.0059970928087372,0.1187054702217884,AF06,7.0,Nangarhar,Afghanistan
6,38.10415574877725,4.634528908338609,1.788244867170243,3.035309007441114,0.1120805043754167,-0.0594252847853867,3.623348860275079,2.061183845137313,6.581621477925045,6.948543710859973,0.1019364773490805,0.6304132587255343,-0.0254597188606091,0.018599506827756,0.19950204680227,0.1006010143065297,0.0630591318962049,-0.5188808804414742,0.1019236671067031,-0.1219468450313103,0.0123160644959513,0.276951504854832,0.0060317087328421,-0.0668395286194518,0.3269272279961269,0.2719018044236322,0.2615998498147103,0.049419244949894,0.0291580725007777,-0.0442308886516529,-0.1112555729884018,-0.0249914288641287,0.006202776980434,0.0316164552197527,0.0026165392427777,0.6474591741256275,0.5036422111994449,-0.2375133843803792,-0.0036663943804576,AF07,7.0,Laghman,Afghanistan
7,44.88489389717498,4.534474870066295,2.015249279205724,4.832887352270741,0.5241462725698146,0.7823148938922408,2.1175516589175447,3.8052912325241968,5.305226730403299,4.182994939028713,-0.087989848344326,0.2094774333842832,0.1199068244914036,-0.0025234936141706,0.2891307993184497,0.2958921555176982,0.1505375942679724,0.1094900171773014,0.1661400232760273,0.0450320983509842,0.2040546593654876,0.077456708719402,-0.0129676749768478,0.0377298060949928,-0.0786638377192472,-0.0192655473235168,0.1692181274971869,0.0465431910663123,0.0130963372254113,-0.0090097974796718,0.0016613966605753,0.5418624008168226,-0.0011068593815272,-0.059829296572858,-0.0541627295126422,0.36112468907216,0.9376694711138006,0.0224198564517071,0.0659842806995414,AF08,7.0,Panjsher,Afghanistan
8,29.63755433606864,6.925030035295286,1.7385636237873476,3.052487823677465,1.8612542767852045,3.2535225445563,1.7476890088102,2.5595524533186684,3.770374173834469,5.157358495284062,0.1192323652302159,0.6717149965342012,0.2215149769442588,0.100670159550972,0.1996267295705797,0.016551254195201,0.2521938323870505,0.0534950256712607,-0.5776058020148928,-0.029420950975705,-0.0716679962390378,-0.3698938314185885,0.1486622986655104,-0.2940365955676419,0.4572166234649527,0.3324881348381823,0.1082259160502469,0.0825161413990116,0.0158851002718142,-0.1415977736872999,0.1119482764225844,0.0568821154364422,-0.2177350949132086,-0.0006678893232531,0.0565559290048064,0.4901423605542067,1.0650604203581555,-0.1339103021294658,-0.2142007055539146,AF15,7.0,Kunar,Afghanistan
9,52.27070440646408,8.059567517975108,3.07901941151926,5.122416199344474,2.205941211026456,1.8816532626423528,6.912679533695728,2.309414283610408,3.785451383158514,4.664401652445204,0.1890448239919973,-0.0040890136191813,0.4341808308290293,-0.1921482743428337,0.7444518112737492,0.2791139373028162,0.8125370427923505,-0.0933621245590537,-0.0033123819023751,0.1843316013446282,0.1137364596587748,-0.1750488219569045,0.1513624130358289,-0.1978837621213446,0.5713283091968527,0.0810111055809186,0.3649716416264833,0.1964250426306523,0.0169668793403325,0.066634564198349,-0.1604825052699108,-0.0991013698795325,0.1622679182255581,-0.1101092901966646,-0.1161835175998886,0.5987473143253472,0.7160745764000065,0.0636184143990563,0.2026617592748111,AF16,7.0,Nuristan,Afghanistan
10,49.922475486029896,4.620227872652518,3.400276652749784,7.73153537419886,0.7174845087974896,2.3028799744368675,0.4021980255871846,0.8359768892637697,7.131508103638732,3.580089052551455,0.0116491847676647,0.2387850366748151,0.0362612778993054,0.1031972961362754,0.8443560573579777,0.0874310602358177,0.0372739772836348,0.4985739239523938,0.2817553323911523,-0.007544760636903,-0.4717160514250605,0.4308177028271406,-0.1179935608550223,-0.7018727655479389,0.2724248700385878,0.2211010529909379,0.4530010063190167,-0.0207370244723856,0.0496725151849341,-0.2136953278607537,-0.0434168427129968,-0.1153372122263274,-0.0520647232537998,0.1851323897637556,0.1324512169419822,0.0412814860612432,1.054999451723295,-0.0731166839858065,0.0263981679231906,AF17,7.0,Badakhshan,Afghanistan
11,46.17924683782436,5.793678017876075,1.5089778239815903,4.987039078515171,1.5096454942509354,2.988116010314889,0.9745504664472175,1.5742626596693974,5.349555324272059,5.269278751730434,0.3481601926517081,0.0405616002869955,0.1531841853430865,-0.1433505433091306,0.6234541700766865,0.1110497130408288,-0.1085010451596591,-0.0066831722889234,0.247971635537313,0.2234767972071978,-0.0472175651353867,0.0494753707247916,-0.0026571783450743,-0.2470703217902024,-0.0500563279917786,0.1029909443634078,0.2832007967048521,-0.1593442731008993,-0.0026073220800674,0.0043305944165829,-0.0046061554882657,0.1210433556264429,-0.0811636682533803,0.1982160500601029,-0.002753791272746,0.105559440678947,0.5636038960808183,0.1168197643870185,0.110130928187015,AF18,7.0,Takhar,Afghanistan
